Date,Product,Region,Marketing_Spend,Discount,Holiday,Units_Sold,Doctor_Promotions,Online_Ads_Clicks,Competitor_Price,Shelf_Space,Temperature,Humidity
2022-10-05,AntiAllergyZ,South,1664,0.06573241166285170,0,250,10,906,11.44,1.9932064092884100,28.548867132225600,64.9264701497832
2022-10-06,LubricantX,North,1669,0.08437474050784940,0,254,29,207,14.67,0.5251928025435740,38.7831973850292,58.77159643749930
2022-10-07,RednessReliefQ,South,1948,0.061844661079321500,0,226,30,466,8.89,1.7889701230411900,27.837699970958500,44.66411865715200
2022-10-08,LubricantX,North,813,0.07107938696582800,0,254,23,380,12.96,0.8657290535097450,33.06790732299900,54.711483419222500
2022-10-09,AntiAllergyZ,North,683,0.08693024917873950,0,250,8,227,8.66,0.9648080924288260,27.40523000053310,41.01788573180160
2022-10-10,LubricantX,East,1212,0.11821886331748000,0,228,2,328,9.61,1.7712639972800800,20.34019188901250,65.70984184301120
2022-10-11,LubricantX,South,627,0.15870792931501500,0,240,30,210,11.45,2.4858869315658100,26.378469986264900,75.70970171985420
2022-10-12,RednessReliefQ,North,1810,0.1923364118710170,0,251,39,235,11.46,2.0554349781451000,23.348081018950300,75.39496495133840
2022-10-13,RednessReliefQ,South,1776,0.09218546722130240,1,242,36,461,12.96,0.951679264446784,22.02029651341210,67.98177895062190
2022-10-14,AntiAllergyZ,South,1199,0.18450448084762800,0,206,35,285,14.42,0.8520495100822680,24.637073947988600,58.6308078199171
2022-10-15,LubricantX,East,885,0.19085181490048400,0,276,23,755,12.65,2.232465740535340,24.22624960635620,60.48126474765960
2022-10-16,LubricantX,South,1753,0.1617244673732380,0,252,30,683,14.7,1.3883678958430100,19.700375471035700,45.47675295982650
2022-10-17,RednessReliefQ,East,770,0.23072357395974200,0,210,5,228,14.23,0.7741056056563110,38.54230792359900,53.640683724768100
2022-10-18,LubricantX,North,1310,0.07219896278436210,0,299,1,975,12.3,2.2244228466438800,29.039354572361000,47.509123019930900
2022-10-19,LubricantX,South,914,0.08542429152048390,0,281,19,360,13.92,2.132184705828520,26.221951229210600,72.84800813399820
2022-10-20,LubricantX,North,697,0.135732964877897,0,250,27,614,12.68,2.4678127277943300,25.449400556254900,76.5901560535184
2022-10-21,RednessReliefQ,South,1846,0.07534254704684780,0,241,10,548,9.01,2.3194873734253700,31.01174309810950,61.47693045680470
2022-10-22,AntiAllergyZ,North,1579,0.1632592287448180,0,266,3,999,13.31,2.2035806773210800,35.377851811547500,69.11056162051780
2022-10-23,AntiAllergyZ,South,1330,0.1296800933218850,0,262,14,203,9.12,0.6051487956220060,28.42542686006290,44.8585908362851
2022-10-24,LubricantX,South,1726,0.10691915890718400,1,270,5,582,12.36,0.708830738996236,25.605963523921600,64.34138573108950
2022-10-25,AntiAllergyZ,South,1127,0.08399796260352750,1,243,48,323,13.07,1.6379663886082500,32.36322035988810,68.11164085511390
2022-10-26,RednessReliefQ,South,1103,0.11706764766964200,0,282,29,931,8.93,1.5629584925636400,25.711796214679300,58.11072518045600
2022-10-27,RednessReliefQ,South,1661,0.1715918701664680,0,251,37,973,10.0,1.415926428979070,27.176574048125500,49.730923378827900
2022-10-28,AntiAllergyZ,South,1945,0.16515704217788200,0,275,1,965,14.45,1.2935786508291700,30.005054600159200,75.09498082165570
2022-10-29,AntiAllergyZ,South,1580,0.08272480004204680,0,246,14,590,12.51,1.3624209697286600,23.0676043106287,69.7163487981489
2022-10-30,LubricantX,South,1509,0.07498396214812670,1,315,10,572,10.1,1.6385958682695900,14.620828012970500,75.9942912739678
2022-10-31,AntiAllergyZ,South,570,0.05533535252177450,0,277,7,109,12.99,0.5041530352001620,22.824598873349900,72.73610589991290
2022-11-01,LubricantX,North,1410,0.052485118758786500,0,321,25,504,12.38,1.0214175482657000,28.86500464689690,79.61497718315450
2022-11-02,LubricantX,East,1093,0.22596208714393700,1,281,44,995,11.76,1.5365594413774200,28.512754488590900,47.686909328578000
2022-11-03,RednessReliefQ,South,1895,0.059017771201078000,0,254,43,401,14.85,1.9444321973472900,31.71335054706300,43.46991071215900
2022-11-04,RednessReliefQ,East,1099,0.19624422197464900,0,282,4,330,12.94,0.8483133847907930,23.015844830652400,53.48011165349030
2022-11-05,RednessReliefQ,South,1013,0.22439701924899100,0,284,5,830,10.94,1.593762347574870,32.90462621473380,45.16016700093040
2022-11-06,RednessReliefQ,South,583,0.06961156971249150,0,274,25,165,13.7,1.9289193677715600,25.925339152259800,60.925204516249000
2022-11-07,AntiAllergyZ,North,1493,0.1372602847666040,0,280,3,211,14.25,1.3892553158278100,28.0220658128184,65.3211562163097
2022-11-08,RednessReliefQ,North,1566,0.24246059663485500,0,284,18,112,9.31,0.5541622673401020,29.518063791471500,63.131544606936100
2022-11-09,AntiAllergyZ,East,1338,0.216827732104717,0,249,19,492,9.8,1.3985363169312700,18.091671865531500,50.369605415610800
2022-11-10,RednessReliefQ,North,1105,0.14794080637157100,0,249,32,599,9.91,1.0928897754883100,19.975514036865400,76.35296123875190
2022-11-11,AntiAllergyZ,North,1309,0.20251422255831100,0,255,19,697,12.99,2.3592992154026600,19.80954741466380,40.84689454941510
2022-11-12,LubricantX,East,632,0.2166755248863330,0,274,48,333,12.42,0.7492267713566550,30.361085924244100,53.92053415053970
2022-11-13,AntiAllergyZ,North,1918,0.11960539263774400,0,268,11,701,12.52,1.8049519110144600,23.472716941303900,68.75969901592240
2022-11-14,AntiAllergyZ,South,1588,0.2284305833739920,0,254,46,413,14.62,0.6054395326690020,35.13790986662360,70.67715705396640
2022-11-15,RednessReliefQ,East,789,0.14409466393543100,0,289,0,665,13.54,1.392340875625390,25.016879874461300,56.6447417772744
2022-11-16,AntiAllergyZ,East,875,0.155561472711766,0,280,25,111,9.33,1.6079589744401600,17.643130759592500,40.67639253025470
2022-11-17,LubricantX,South,1268,0.24994152756436600,0,279,13,308,10.76,1.095909862633730,21.63791244647410,64.72174716494950
2022-11-18,LubricantX,North,966,0.21866059323043200,0,271,37,113,11.33,1.4101512710407700,25.58688181609660,42.52378724732860
2022-11-19,RednessReliefQ,East,1736,0.122354001154596,0,270,36,732,11.07,0.8271075890603750,27.575949320967400,44.31423104614060
2022-11-20,LubricantX,East,1671,0.052069119294540000,0,261,10,517,12.85,1.1082476989360700,20.07581135958810,66.0100287858476
2022-11-21,AntiAllergyZ,South,970,0.17523481475877900,0,298,35,536,14.3,1.742212649820410,27.842403859031400,52.499533045714200
2022-11-22,LubricantX,South,648,0.19078268522562200,0,266,12,476,10.49,1.1036001117223100,29.177713785229800,53.92120610833010
2022-11-23,RednessReliefQ,North,587,0.18016053802867600,0,285,42,119,12.09,2.2994861568177400,21.795262002223300,59.47228307932970
2022-11-24,AntiAllergyZ,East,1847,0.2435724702326430,0,315,2,686,13.63,1.7568139152819800,34.84578606029570,79.14313579437500
2022-11-25,RednessReliefQ,North,895,0.22259420546642900,0,276,32,854,11.21,1.377298036871970,22.336704883247200,78.61768882954840
2022-11-26,AntiAllergyZ,North,1289,0.1397663386361300,0,302,5,834,9.59,0.5775138711083650,20.000609628922300,56.650439974403
2022-11-27,LubricantX,South,1927,0.0625714974944762,0,296,49,169,11.59,1.4990966704093400,17.353887426367300,50.61996868873130
2022-11-28,RednessReliefQ,East,1605,0.14521175390039900,1,291,9,923,8.86,2.0295524842501800,31.103203493460800,52.10368610656460
2022-11-29,RednessReliefQ,East,1809,0.1878488039924050,0,295,4,310,14.63,1.0311151960248300,25.114414386729500,50.751251926464200
2022-11-30,AntiAllergyZ,East,1905,0.17154196164540100,0,285,22,200,8.99,2.113547139297540,22.60357005267810,61.289832285671200
2022-12-01,RednessReliefQ,South,1364,0.15762741354217700,0,289,9,797,11.35,1.003613532101760,17.629307822840900,64.27439231203710
2022-12-02,AntiAllergyZ,South,1793,0.14376379160304800,0,278,43,231,11.94,2.147492775901600,23.053745382165200,59.551175529186600
2022-12-03,AntiAllergyZ,South,1815,0.10875237460547700,0,291,1,722,14.9,0.6705366832233550,36.90722693838060,56.31977448992610
2022-12-04,AntiAllergyZ,South,1976,0.10546935234492600,0,279,12,480,9.58,2.2323674177380600,14.277562481194400,48.45140150279750
2022-12-05,AntiAllergyZ,South,523,0.15004629578516000,0,312,39,231,9.24,1.498372901866660,21.84170799483730,59.30022365528450
2022-12-06,LubricantX,East,1455,0.08212062928592980,0,259,1,119,8.56,1.093075179240520,33.963919850211100,53.644108552098300
2022-12-07,AntiAllergyZ,North,810,0.11813708471496000,0,303,19,635,9.51,1.0302265008303000,31.244865235347600,61.66381851193370
2022-12-08,RednessReliefQ,East,1984,0.11479585494202000,0,301,0,326,9.85,1.3640211178607300,22.146871658593600,67.00757662046500
2022-12-09,LubricantX,North,1731,0.16742656031684000,0,301,36,253,12.6,2.4980989962072900,26.01797548467650,65.33248697746440
2022-12-10,RednessReliefQ,South,1163,0.06333646007260490,0,317,8,904,9.93,0.9406547868751650,27.314687023472000,58.49960841622370
2022-12-11,LubricantX,North,937,0.21593373605301900,0,292,16,841,8.63,0.7064332977579990,25.669192909036300,62.242096971198400
2022-12-12,AntiAllergyZ,East,1205,0.16247567607688000,0,304,8,568,13.87,1.6700703374373200,33.92225104804590,51.394245238430400
2022-12-13,LubricantX,East,1859,0.1841653361551870,0,265,10,921,10.88,1.4770849328805100,26.698771027289800,40.96961036089560
2022-12-14,LubricantX,North,921,0.1906187807518870,0,292,14,970,10.8,1.5483925421266100,30.67758145481520,65.00077816672420
2022-12-15,RednessReliefQ,South,820,0.1082968273685070,0,319,23,504,10.47,1.8338708351144300,25.907993845478100,50.10274236550750
2022-12-16,RednessReliefQ,South,1086,0.1440743134769730,0,276,37,301,14.84,1.0342881397413000,14.838055936367700,66.75814840273100
2022-12-17,AntiAllergyZ,East,1446,0.24124919117393300,0,307,34,137,9.61,2.3213299907677800,19.037936233217600,69.88033998387840
2022-12-18,LubricantX,North,1686,0.203341047599363,0,291,29,871,14.34,1.3713441322445800,20.075610753469900,76.63710984415120
2022-12-19,LubricantX,South,1688,0.24391137504463700,0,304,30,287,13.55,0.7581723902849240,23.753570713620000,78.32491181918450
2022-12-20,LubricantX,South,1348,0.19925086902925800,0,295,48,156,9.0,1.9845975134678900,35.392071195072000,40.42104185238810
2022-12-21,AntiAllergyZ,East,1818,0.08512002794170350,1,283,4,119,14.91,1.7862087052357000,26.812057314377300,79.6149683741855
2022-12-22,AntiAllergyZ,South,541,0.06290717676893530,0,317,43,372,10.26,1.1314868049680700,24.471059489676200,67.32073273976640
2022-12-23,AntiAllergyZ,North,1808,0.16553228734393300,0,309,49,218,9.14,1.743037448068100,31.19278998077820,65.74096641496760
2022-12-24,AntiAllergyZ,East,1438,0.12156265594052200,0,323,13,682,13.89,0.9397239127379540,17.74058162249130,40.608523807814200
2022-12-25,AntiAllergyZ,East,886,0.10509158202763400,0,328,10,615,13.09,1.389678718681060,22.551524149258800,74.4493364754695
2022-12-26,RednessReliefQ,North,1661,0.2114421992850840,0,338,8,320,12.51,2.2988250443346500,21.813356730299800,45.81965788991310
2022-12-27,LubricantX,East,1710,0.12339865341638900,0,317,33,625,9.51,0.7670684663214990,26.99020779734070,73.49320615732160
2022-12-28,LubricantX,South,1409,0.1134001939468610,1,341,11,614,11.61,1.273392899974920,29.479181461769800,40.62250185034860
2022-12-29,LubricantX,South,1215,0.21999751863380200,0,297,34,827,13.57,2.1422848494406900,27.357427760136100,65.83857049996650
2022-12-30,LubricantX,North,930,0.21925746729729200,0,336,34,840,10.47,2.4389817988123600,27.43658241609460,57.392061350793100
2022-12-31,LubricantX,South,1053,0.12127332755101100,0,328,0,435,10.53,1.4078522728435900,23.19445440391030,48.03066916237340
2023-01-01,LubricantX,North,1939,0.21649974019719300,0,324,39,797,8.52,1.5139992402866900,26.6037992905807,44.302455670817400
2023-01-02,LubricantX,North,1299,0.22015569806653200,0,330,21,154,9.63,1.6443439235675400,20.80081064609810,57.60510786185310
2023-01-03,LubricantX,South,925,0.13478610700593300,0,303,28,599,14.19,2.3646962832674200,28.370694675039000,44.93223221285700
2023-01-04,RednessReliefQ,North,1939,0.06329462604183430,0,299,7,999,11.37,2.2164135819540600,22.496984976683400,59.4578644676419
2023-01-05,LubricantX,South,525,0.050316928893268000,0,358,10,987,14.9,0.8412022492432890,19.39245219849810,65.00868234611410
2023-01-06,RednessReliefQ,East,1894,0.154658492577799,0,322,40,865,11.07,1.37351563569415,25.189097179160400,73.09536774429430
2023-01-07,AntiAllergyZ,East,884,0.11881509867407100,0,322,36,635,13.15,1.4280008563928500,15.43441917827660,67.14597748731470
2023-01-08,LubricantX,North,555,0.24942637883167300,1,305,13,261,10.33,2.0781922232975100,32.37185035998000,42.60799066824600
2023-01-09,AntiAllergyZ,South,1776,0.20448219992545700,0,298,29,769,10.86,1.7057857652108700,28.985494984558500,52.29730130191350
2023-01-10,AntiAllergyZ,South,1133,0.2022550912700830,0,327,34,693,9.74,1.808440924058030,26.68484925123900,51.51914431730000
2023-01-11,AntiAllergyZ,East,605,0.24104855365746900,0,323,20,258,10.76,2.4963998153312400,16.881576273026200,76.60129693884340
2023-01-12,RednessReliefQ,East,1653,0.22754487957866400,0,331,36,287,12.06,0.6499200869400260,21.499049084632900,74.71128177571060
2023-01-13,AntiAllergyZ,South,1348,0.11363749589127800,0,334,4,159,14.95,0.946019647067466,25.20279217435930,54.80591673401670
2023-01-14,AntiAllergyZ,North,1169,0.08319744432077530,0,383,18,916,12.82,1.3157918747430900,23.684476144874000,42.846210235303200
2023-01-15,AntiAllergyZ,East,875,0.19917845301309600,0,328,13,418,9.8,1.1955648060977700,16.557175172762600,75.76429271218930
2023-01-16,LubricantX,North,1242,0.1256547787365750,0,367,25,977,8.79,0.5432911226939670,18.417854972319300,75.52759811856750
2023-01-17,LubricantX,North,1466,0.14463453032619100,0,369,3,310,9.32,0.6835552129423520,23.58452801543210,74.189845281229
2023-01-18,RednessReliefQ,East,807,0.1760795462549650,0,353,24,505,12.16,1.8619065828071500,18.583553007080800,73.80326550942010
2023-01-19,RednessReliefQ,North,590,0.23157453538704800,0,334,44,763,13.47,2.2586489267251200,31.85693661941630,59.21016004344620
2023-01-20,LubricantX,North,1916,0.1338175507341930,0,312,41,208,14.61,1.5284540225319600,27.472691797029200,47.09726608998390
2023-01-21,RednessReliefQ,South,1301,0.2066633780438720,0,350,24,175,8.6,1.578382159027270,20.982679453804800,59.09952201849710
2023-01-22,LubricantX,North,609,0.1036679582549320,0,362,17,641,11.9,1.0101868656647600,30.845774140078600,59.783910826778600
2023-01-23,AntiAllergyZ,South,1084,0.18959435818472300,0,377,39,413,11.56,2.0357527272674200,29.83853294336850,59.597270129794400
2023-01-24,AntiAllergyZ,East,839,0.05031588421558240,0,324,7,216,12.76,2.003589174734510,26.444791781934600,61.55090344460460
2023-01-25,RednessReliefQ,East,1478,0.22430144269812700,0,340,38,967,12.14,1.6767313784353100,24.80206883268020,50.306280919646200
2023-01-26,LubricantX,South,855,0.056075915990892500,0,327,39,803,12.97,0.9253285730226860,23.507630958850800,54.6496472453446
2023-01-27,LubricantX,East,667,0.19255075095251700,0,334,13,118,12.78,0.6940364364741790,22.300306461091700,57.36746367853880
2023-01-28,RednessReliefQ,North,1056,0.05925163785225680,1,361,31,531,9.26,0.6284771517142520,18.31604040396070,45.244848380660000
2023-01-29,LubricantX,North,1975,0.10324913987880100,0,335,37,784,13.7,1.6853921332857600,32.641643775490000,58.21456538246000
2023-01-30,AntiAllergyZ,North,1404,0.1494404807113110,1,333,32,839,9.3,2.1500706382856,22.397433906143900,72.41878468278370
2023-01-31,RednessReliefQ,East,604,0.13398773706964800,0,366,22,449,13.04,2.2166608635618500,25.141003048561700,73.12238170931510
2023-02-01,RednessReliefQ,North,649,0.08836722292020210,0,360,14,282,11.2,1.4272441486869000,20.448760718496900,56.46255087604120
2023-02-02,LubricantX,East,645,0.11676298234184700,0,359,32,212,11.84,2.068542598613430,23.70274741695340,60.75233248337410
2023-02-03,RednessReliefQ,North,1215,0.1955412740121930,0,340,24,282,14.37,2.393760392682050,39.25388711934870,41.346013285402300
2023-02-04,LubricantX,South,1373,0.18385141851593000,0,380,16,580,14.28,1.050340224976140,21.370010481273900,66.97730225874390
2023-02-05,LubricantX,East,798,0.06436291675278320,0,355,32,245,13.82,1.2959206927615100,32.24297887270780,56.184235317874500
2023-02-06,LubricantX,East,1690,0.1994631651145770,1,403,46,930,11.82,2.3629579851933600,24.860972414230500,57.81910732333380
2023-02-07,LubricantX,North,1145,0.06060917623940570,0,360,1,727,13.29,1.1764619346345700,28.399692317473200,74.94690908719060
2023-02-08,LubricantX,East,1222,0.1585852778199570,0,311,13,212,11.83,2.3277525806435900,31.222901276981300,58.47337738242430
2023-02-09,RednessReliefQ,East,1571,0.10201254960843800,0,311,39,862,14.15,2.4620897245089300,26.361336922030000,40.84768984911410
2023-02-10,AntiAllergyZ,South,1137,0.16753802551196400,0,372,39,575,11.12,1.8236214571488500,23.24146421809860,49.09963563476250
2023-02-11,AntiAllergyZ,South,738,0.10226567918818000,0,386,38,862,14.81,2.1337805790083400,24.069545108587800,59.02482457233040
2023-02-12,RednessReliefQ,North,1530,0.24699159392516600,0,345,5,402,14.56,1.9990911284421700,24.23785759176830,56.97585170994140
2023-02-13,RednessReliefQ,South,963,0.11194563674550600,1,404,5,924,13.32,1.8990685152310500,34.32185278457710,74.41480549121920
2023-02-14,AntiAllergyZ,North,952,0.0983921271348992,0,396,2,217,10.32,1.1138621459624700,17.579371114198000,61.685500372246700
2023-02-15,AntiAllergyZ,North,1283,0.1056930581830690,0,368,6,912,9.36,0.6141886758158870,16.146365211036000,67.58542967660480
2023-02-16,AntiAllergyZ,North,1396,0.2292945714518590,0,375,7,260,14.06,1.1861034650393000,16.479735414011200,58.7729318817388
2023-02-17,AntiAllergyZ,East,870,0.17724376573386900,0,383,41,500,9.57,1.8338719704078100,20.530342832137900,57.586229362366600
2023-02-18,AntiAllergyZ,South,986,0.1961368194841550,0,404,14,297,14.05,0.7050583964556030,28.50041538599180,57.851466738974100
2023-02-19,LubricantX,North,1734,0.2336021020188700,0,380,46,359,11.69,0.5238359659564840,28.807096462021000,56.436862787753600
2023-02-20,RednessReliefQ,South,664,0.23237449696900200,0,371,28,759,11.14,0.7793847452058770,21.962486792966500,61.543335434168100
2023-02-21,LubricantX,North,1648,0.19778916931574600,0,381,32,851,14.37,1.9314718528215900,24.8575423617008,50.017736070144100
2023-02-22,AntiAllergyZ,South,1860,0.08956488576826460,0,380,29,146,12.43,2.4455874033128900,19.418506824560800,75.64220775367280
2023-02-23,AntiAllergyZ,South,691,0.21867466413500100,0,388,38,498,12.25,2.466129399229640,19.882238562968200,53.32342192375490
2023-02-24,AntiAllergyZ,North,1229,0.09075520683821280,0,339,26,809,12.13,1.4879582982803800,27.899334195057700,45.90095336709390
2023-02-25,LubricantX,East,713,0.19857976281968600,0,377,35,658,10.91,2.238704601984700,30.238420305542000,43.862019143909800
2023-02-26,LubricantX,South,1073,0.1871206133089750,0,381,28,177,13.61,1.9736529115030100,22.615905877849300,40.53691660480510
2023-02-27,AntiAllergyZ,East,1851,0.20177777002808900,0,371,37,223,10.14,1.5020804739692100,33.17507560415400,56.91424314267450
2023-02-28,LubricantX,East,1456,0.15653713614276300,0,389,32,174,14.6,1.6455210659101700,29.82802674393060,47.504439541817000
2023-03-01,LubricantX,North,880,0.1777452364498440,0,412,36,970,14.31,0.7744542932337420,32.95862926127780,40.865916103489900
2023-03-02,AntiAllergyZ,North,1172,0.24066401608685100,0,377,26,236,10.69,2.375322921233180,23.495309654525400,60.80078185158100
2023-03-03,LubricantX,North,1297,0.07021771883484300,1,389,32,701,13.24,1.2038595414635500,32.60343122816320,67.19914194603050
2023-03-04,RednessReliefQ,South,738,0.11176945495632400,0,408,3,499,12.23,1.392298512914340,35.89771319987890,43.43004203644420
2023-03-05,RednessReliefQ,North,1199,0.1722714026196770,0,379,21,936,10.69,1.8433204619958000,22.937412333219900,58.436830916786400
2023-03-06,RednessReliefQ,North,1605,0.2428108260262980,0,359,1,604,14.93,1.167804943053110,24.22915480815960,69.74514714402990
2023-03-07,RednessReliefQ,South,1886,0.06911488953252020,0,389,9,599,8.66,1.008518321977860,20.261407487968000,79.432272840337
2023-03-08,AntiAllergyZ,South,1004,0.05450984430601730,0,334,4,672,10.14,1.7620987865404400,19.27892451919590,66.68761378570240
2023-03-09,AntiAllergyZ,North,701,0.06114991969406560,0,332,9,237,11.88,0.5499681645636990,19.337243293668500,49.793582032380800
2023-03-10,AntiAllergyZ,North,1419,0.060481137292239800,0,385,32,149,11.89,1.9414502240533600,20.94266934106350,68.66214559116000
2023-03-11,RednessReliefQ,North,536,0.2315631715554810,0,332,37,870,12.33,1.5280467397530200,26.373689894927900,63.917177072793200
2023-03-12,RednessReliefQ,North,1143,0.19425158158676500,0,354,12,718,13.39,1.7115074610418700,21.154002302893200,48.47197154326190
2023-03-13,LubricantX,East,1925,0.18542127323925600,1,373,30,724,12.55,1.7637603184937700,26.22081277293430,74.04443303390220
2023-03-14,LubricantX,East,1264,0.1545145640523620,0,366,46,961,12.4,1.5541003129851300,26.324225755974800,57.09617708910400
2023-03-15,RednessReliefQ,North,1205,0.20639052339443000,0,378,35,353,8.85,1.665067554881470,22.649378030628100,78.47910618936500
2023-03-16,RednessReliefQ,East,1699,0.08112959855231820,1,404,44,729,10.95,1.8675764017797500,24.686814477153500,68.91604029791110
2023-03-17,RednessReliefQ,South,1044,0.1283882379576880,0,387,23,809,10.01,2.0062376943593500,22.360438036568400,65.78252618527290
2023-03-18,RednessReliefQ,East,1990,0.1480008501528690,0,366,14,948,10.22,1.954904782572240,23.446301133617700,69.13411349906250
2023-03-19,LubricantX,East,1724,0.07208189953534530,0,410,28,976,12.1,2.239232915464520,20.955685127678900,59.123880752728900
2023-03-20,RednessReliefQ,North,1039,0.1339027418675030,0,355,7,662,9.8,0.8788868663348060,25.420523448914100,60.20905911206700
2023-03-21,LubricantX,East,1516,0.11330035585252400,0,388,4,856,10.41,1.302295938983600,21.997270672700800,74.04829541778980
2023-03-22,RednessReliefQ,East,893,0.05711642915869250,0,353,28,525,10.04,2.395592132028910,19.169670620311000,67.23714146574010
2023-03-23,RednessReliefQ,East,1332,0.07734708054584710,0,389,46,646,14.67,1.2931811487726600,27.967144444242700,75.88973300766570
2023-03-24,RednessReliefQ,East,1565,0.20280736463349400,0,378,3,401,14.64,0.7497401538118450,28.136456006427300,75.63307014297080
2023-03-25,LubricantX,South,1096,0.053607581900928900,0,407,11,680,12.46,1.550890252724360,30.558492678220500,79.05960136177000
2023-03-26,LubricantX,North,892,0.23685065981927200,0,400,44,448,14.51,0.7189819451089240,19.878013126979100,68.00858635381340
2023-03-27,AntiAllergyZ,North,1199,0.06728492648944750,0,374,1,931,13.61,0.9057064774557300,22.595363466445100,60.09206870646970
2023-03-28,RednessReliefQ,South,940,0.20984761884069200,0,370,26,148,12.33,2.4966375131419100,26.152477025448600,46.65246800836330
2023-03-29,AntiAllergyZ,East,1417,0.2297233081886940,0,380,30,173,8.54,1.582725276792260,22.489800615938700,68.2152223858967
2023-03-30,AntiAllergyZ,South,819,0.23822711697008900,0,424,35,803,13.52,1.068116778080860,27.854559919039100,51.66310867039720
2023-03-31,LubricantX,East,1052,0.22349540469919500,0,419,35,360,13.07,2.4895499091478100,27.48966443741970,51.31790272149330
2023-04-01,LubricantX,South,1738,0.10751000788508900,0,367,25,455,12.5,2.433117837110290,27.396476780955300,49.53151105792270
2023-04-02,AntiAllergyZ,North,1594,0.1166174262676950,0,403,42,681,13.44,1.381478082168530,32.298336166521300,75.004882294058
2023-04-03,RednessReliefQ,North,1067,0.1353091397220150,0,353,26,701,11.83,1.0208062175758200,28.22038537229230,74.71857786728630
2023-04-04,LubricantX,North,1418,0.07785933788142020,0,378,4,359,13.08,2.17679927618438,25.76945555740710,65.23881779480230
2023-04-05,RednessReliefQ,East,735,0.054454491013444800,0,369,19,737,14.58,1.9312414339435700,24.032322567017300,58.919239254829400
2023-04-06,RednessReliefQ,East,1804,0.22382432285620700,0,409,10,842,10.94,1.8738828700070200,24.380679459115900,66.88457840395200
2023-04-07,AntiAllergyZ,South,1486,0.16082574324209100,0,362,9,394,13.1,2.286227482644950,19.67894923079960,64.28917801193560
2023-04-08,AntiAllergyZ,South,1685,0.17174458843564300,0,396,39,740,11.59,1.8788342677426500,16.171449065249900,56.62936993293550
2023-04-09,AntiAllergyZ,North,1714,0.23539769496355900,0,388,37,891,12.88,1.0675958860831000,27.31878063865530,55.18523469942540
2023-04-10,AntiAllergyZ,East,1532,0.18302403562272300,0,385,5,412,13.46,1.8877263237514600,31.11816468781530,55.311772325814000
2023-04-11,LubricantX,South,559,0.18817070086796300,0,422,7,711,8.8,1.111627022567330,23.349425383486300,63.56533612624150
2023-04-12,LubricantX,East,1392,0.20739372968734800,0,423,22,937,12.7,2.01847795931399,32.935470795163000,65.90677424483300
2023-04-13,AntiAllergyZ,East,724,0.07326968997148080,0,385,46,908,9.97,1.739495708983130,24.11743783459270,58.06967014061770
2023-04-14,LubricantX,North,1199,0.12203243064275800,0,381,25,281,12.86,0.6548231039695010,15.231140094435000,78.74765800852170
2023-04-15,AntiAllergyZ,North,1081,0.24364158554067300,0,358,45,785,11.54,1.525670724870280,29.591246268648000,43.353828720179200
2023-04-16,RednessReliefQ,East,1810,0.23458601562012100,0,388,42,927,13.53,1.1866019383914800,22.603558813809300,53.88188103815110
2023-04-17,RednessReliefQ,East,1493,0.226815059262037,0,427,11,463,9.3,1.1571412654645900,30.043893387600100,56.76298732501760
2023-04-18,RednessReliefQ,East,668,0.1404177020677950,0,386,25,287,12.57,1.7045126047545100,18.612362580341800,40.67685373859770
2023-04-19,AntiAllergyZ,East,1585,0.22143859071736100,0,403,12,668,10.31,1.1446496489388500,27.06022081073830,54.59828750672900
2023-04-20,RednessReliefQ,North,1872,0.05967917638915310,0,360,39,642,14.04,2.053787496409750,20.997694582278400,50.9483966869137
2023-04-21,LubricantX,South,1965,0.07970348485142350,0,379,17,695,14.53,0.6415828720223490,26.007024332811800,60.241450809099200
2023-04-22,RednessReliefQ,North,513,0.13279353969681100,0,397,24,763,14.98,1.8207765047916500,28.83303347287680,53.45642188733080
2023-04-23,RednessReliefQ,South,663,0.14667841333642500,0,390,32,647,13.67,2.1183896073134800,27.672005006469400,69.04728539785850
2023-04-24,RednessReliefQ,East,1943,0.10270143070417100,0,404,46,824,13.4,1.8456633798408600,25.346839165150500,60.39729981630590
2023-04-25,LubricantX,South,1256,0.1212953341695580,0,375,39,507,9.9,1.4944583900399900,18.107704468938900,45.19048933985060
2023-04-26,AntiAllergyZ,North,1551,0.08255522020507380,1,352,42,975,10.68,2.400614027472360,28.65172090275880,70.0024529657739
2023-04-27,LubricantX,North,945,0.14782680634318100,0,410,11,717,11.53,1.0998769795961300,30.157152189978,43.969155843307100
2023-04-28,AntiAllergyZ,East,1731,0.20876865857357200,1,368,43,513,13.53,0.5383357750499560,19.785014879217300,73.5619667231743
2023-04-29,AntiAllergyZ,North,1993,0.18227207873226100,0,397,35,441,14.45,1.3639787429268800,20.51985392847,77.25688776344880
2023-04-30,RednessReliefQ,East,1215,0.07155844947310830,0,396,47,319,9.73,0.5660238718006550,30.36778679016460,52.89781160739420
2023-05-01,AntiAllergyZ,North,1475,0.14751632067934300,0,353,3,262,14.5,2.4078735050528200,23.957792187153700,77.04570533051720
2023-05-02,LubricantX,North,1318,0.18952927655594500,0,407,4,319,13.02,0.919836091496103,20.649433312972100,71.72032636490150
2023-05-03,LubricantX,East,603,0.15597905931078800,0,375,36,369,12.47,2.077854047897760,26.362772067596400,76.8974244401508
